label,class_name,C3_mean,C3_std,C3_power,C3_max,C3_alpha,C3_beta,C3_gamma,C4_mean,C4_std,C4_power,C4_max,C4_alpha,C4_beta,C4_gamma,Cz_mean,Cz_std,Cz_power,Cz_max,Cz_alpha,Cz_beta,Cz_gamma,EMG_L_mean,EMG_L_std,EMG_L_power,EMG_L_max,EMG_L_alpha,EMG_L_beta,EMG_L_gamma,EMG_R_mean,EMG_R_std,EMG_R_power,EMG_R_max,EMG_R_alpha,EMG_R_beta,EMG_R_gamma
0,Left Hand,-0.017962688938960435,0.5182669717337023,0.2689233121839401,1.3956353087942404,8.484466376182814,5.951151898429668,7.456268955528079,0.04051463560353754,1.1731312879655111,1.3778784545017062,2.636032696246339,39.35722812328319,5.548221282625359,6.431356330728743,-0.04389985215560536,0.7240363046365299,0.526155767451006,1.868925273092228,24.801486608380944,6.196003428683947,6.211755367225779,0.004207478679401952,1.3950329463043325,1.9461346241513837,2.6998836549789,3.769664970974031,3.847357079560742,4.045732410919461,-0.007065650945816345,0.28459551408146494,0.08104453005858145,0.9114844840865485,3.157666477668133,3.5235492006203364,4.118112448284744
0,Left Hand,-0.010321937931090545,0.5479838458159398,0.30039283767788105,1.621630550362219,14.379537310342775,7.712102907903746,7.046110124197519,-0.03812034870517339,1.12821649866654,1.2743256288487907,2.263972192643456,35.456115848056704,5.044180397903249,5.253762764628208,-0.0008712251520371864,0.7597845521215791,0.577273324675854,1.9708578278516793,24.671917594139952,6.401933178814053,6.900700430460326,-0.005823149257364461,1.439332876798359,2.071713039299914,2.8375483036188403,1.9433849100542593,3.5904075805669415,4.397584805570273,0.018681089130142915,0.3040991160006131,0.0928252554434427,0.9061727765489338,3.566233221512683,4.946804580934364,3.86886685642759
0,Left Hand,0.010181791989933504,0.5543674008048768,0.3074268839632811,1.7668935095651208,12.776685879994425,7.156802635557879,8.054738398483446,0.04936918780925471,1.1629428539057662,1.3548733981554335,2.343537029200776,38.64758704109872,5.7716447010040195,5.566829272417767,0.009176749313706645,0.7369248421890638,0.5431424357633432,1.9864782667917622,22.583764879208527,8.261854586009237,7.123321357931313,0.011358722398396618,1.4504015808410042,2.1037937662806083,2.7422510197722985,4.751146362633858,4.457904268380698,4.47755857671097,0.0030678774271612995,0.30295724859615086,0.09179250634885806,0.9028023428049521,4.562695278899921,4.6038887178234065,3.4290978337883087
0,Left Hand,-0.03004414961813154,0.5579398374527459,0.3121995131430731,1.8392785134296634,12.45396585642092,6.182407278431257,6.45337264161346,-0.02831049870506389,1.1369397345064767,1.2934334442365873,2.501302415362658,38.63441892509649,6.747524774027112,5.476492381407141,0.016958876106995778,0.7732254113558689,0.5981651402452652,2.1787615990945954,25.810320106626715,8.712682433216322,8.17873390932245,0.006030258923957215,1.4490153335964469,2.0996818010203118,2.660181469947209,4.499029024581379,3.7436927191055482,5.063725021298799,-0.005045448445579469,0.29103967031405037,0.08472954624652813,0.8659644185145968,4.526016175085708,3.9602298014222885,4.266250685016739
0,Left Hand,-0.03615978143144698,0.5421207580693383,0.2952024461228441,1.546967513355414,11.539996554307022,6.906300088067598,6.453853718435828,-0.007171509141512718,1.163595814295138,1.354006649588532,2.775687906155783,38.79977907197723,6.136997091084339,5.815314441588804,-0.07462397223778024,0.7461494586958493,0.5623077519446539,2.0301727114778076,25.104836297283796,6.192912455329822,7.121257012733469,-0.013577892301198054,1.431927838307533,2.050601693279427,2.5148105302057155,2.1491386745172743,3.206747843555361,4.689002477650575,0.008586576529966614,0.3022525735228477,0.0914303474976894,0.9477264040635728,4.372356339325111,3.8874026040027263,4.731184297097103
0,Left Hand,0.0037751676878849567,0.5701812312390182,0.3251208883483144,1.6406134348451322,12.090902322642604,6.97609748829695,7.776344453443913,-0.0016559279677806696,1.0993583029292173,1.208591420316843,2.3815005545472165,38.45907731513084,6.956976911793393,4.432185773766123,-0.002832540808566479,0.7516587565800285,0.5649989096308667,2.0308519960239586,23.062804170635776,7.446810944267453,7.208281253227066,0.005198042090840239,1.4566235200475366,2.121779098797254,3.0513138088937395,3.1423684477509704,4.13383714429844,4.75229664293425,0.02786543326693617,0.3320154241640917,0.1110107242540158,1.0044621556616926,5.62538310503918,4.475479865894176,4.7099470670932275
0,Left Hand,0.009326092508004024,0.5157493875886766,0.26608440679956286,1.5613058314456467,10.251281942255373,7.420909195116167,5.883700334534027,0.011642412931684016,1.1120016098399375,1.2366831260654845,2.1867367661112436,37.71211193651538,5.876673017629322,4.889865332339693,-0.003082533445132117,0.69523446464028,0.4833604628360971,1.7113472870075563,18.40071909072387,7.0218829907395985,6.4990814357300755,-0.03347613452496584,1.4563810193594118,2.122166325133093,2.7092138020524077,2.848814917368802,3.2477382523410125,4.9110625869966364,-0.004349260107177835,0.31503789918975617,0.09926779398937484,0.9241796181521782,2.609609210792201,5.093756705286216,3.7396269494038523
0,Left Hand,-0.08375714778943413,0.5474542916702837,0.3067214612740331,1.7114241092485958,14.939205785829094,7.126149196776997,7.349864701347545,-0.0024296267053792167,1.1594568545759971,1.3443461007091924,2.618414282305577,39.324951240628856,5.968269277902381,6.109811196169207,0.018316122693578518,0.7869067334544732,0.6195576875065155,2.2441973950512346,25.2008525400194,8.105931151428413,8.269910292425983,-0.005438344408488867,1.4482353826388303,2.0974152991169452,3.0721928598532267,4.223348150865156,3.7515632592022095,5.003981845780974,0.03181162610451163,0.28583948231805056,0.08271618920726437,0.900795745473506,4.698242206757279,3.5319569130004314,3.783336566422759
0,Left Hand,0.03494348065079203,0.5866226869042542,0.34534722363075887,1.7385285689155585,15.370313966955507,9.315807302669336,7.835397133750123,-0.009209406449942878,1.1068993272145675,1.2253109337552228,2.3181122477053715,36.50165971500311,5.509961766247418,6.445073341093995,-0.01691931530599078,0.7396674688859832,0.5473942277586206,1.9555323869997059,21.601831668943067,8.048473830998853,9.097781098914979,-0.012793940989124807,1.4391312664023586,2.07126248686289,2.8577525076339074,4.847932066893174,4.199922643255158,4.697656431816962,-0.017099187408935075,0.32270341708360906,0.10442987760748362,0.966350249352129,5.491614760206378,3.290671679393332,4.196140597141353
0,Left Hand,-0.01641140837303713,0.5654027669194914,0.3199496231650033,1.8381059860471907,14.692757657755537,5.861650087317593,7.953702974772971,-0.023290825064588093,1.1519526620267677,1.3275373980827456,2.8001003526386836,38.41706298139824,5.543081000604,7.264701241271398,-0.0785019331099027,0.7800322354119597,0.6146128417837706,2.2430364103552507,25.560032345372516,8.122791915309284,7.2453706053200335,-0.008616147884451177,1.4391850880296135,2.071327955611173,2.479840692160613,4.661479545234325,4.331993469889452,4.3589710677822815,-0.006961906125439779,0.28125042531023053,0.07915026987408501,0.8003275302831306,3.7584539513297934,4.380912774234195,3.8818286414121013
0,Left Hand,0.022003356436867853,0.5548069010934819,0.30829484519544037,1.5466930583684353,11.84057016259373,8.352924545647083,8.190835274772846,-0.011811328380574072,1.113731478411121,1.2405373134819349,2.4804195214452385,36.201667857200306,6.194572041024424,5.622592223098388,0.027028555433342247,0.728975469989566,0.532135778655322,1.9824480573022825,23.936095965694992,7.65312496396929,5.8345482898782866,0.010789241847115457,1.408746297634535,1.9846825388386458,2.5325549702996875,4.391791664752984,4.038674101329447,4.423201696961844,-0.02405179499734464,0.30933151807829806,0.09626447691921874,0.9840898769067353,5.607686827878889,3.791128911679527,4.6222507301809905
0,Left Hand,0.004319365078992331,0.491065248166076,0.24116373487109538,1.3627806401618936,12.151201904399771,6.491292883636916,7.273474764671954,-0.027270954526986958,1.0991931961403343,1.208969387402016,2.2581475454930144,37.84666243235102,4.020194502375356,4.064948846817428,-0.02389556455946759,0.7823932579503166,0.6127102080917264,2.0988173302610864,24.39523473185801,6.367063357157802,7.345364797399226,-0.05626173711244219,1.4482521052999315,2.100599543568594,2.659762189342277,3.1746491694359804,3.730909499734007,4.535437869439612,-0.004693197790073839,0.29547190984340277,0.0873256756120047,0.898360889434234,2.37096008495967,4.177369699409735,3.944466023842845
0,Left Hand,0.04479215968081839,0.5489092924136598,0.30330774886693673,1.58714103337905,12.339121512083437,6.00348676976707,6.8443927880873465,0.047335181634419646,1.1248486736477425,1.267525158027449,2.4664269325582815,37.75580793748468,6.200657519488315,5.663805401785139,-0.0077920904525700385,0.7800709023710963,0.6085713293996776,2.2169649519792043,25.46464965464898,6.958837323524932,6.3297342115641975,-0.0032802287276625063,1.4828310721985847,2.19879874857811,2.6910634614108218,4.812618418864695,5.619565976460727,4.896359575479308,0.0090087859630514,0.30288441257021226,0.09182012560253061,1.0344128742714274,4.930249877319734,4.390450912396044,4.450399703090552
0,Left Hand,0.05943475856381236,0.5146302013345028,0.2683767346511295,1.930898560305159,11.629664710265184,6.725384859309463,6.371727608286749,0.02809232110606846,1.1699030203077643,1.3694622554303555,2.4317341886497728,40.95489261174092,5.4999083553112165,6.161211973383408,0.0010599199042280738,0.7329457339962024,0.5372105724134354,1.706993823429365,25.074167308643577,6.951954477898565,6.059708594488293,0.030636044438387917,1.4072785241437318,1.981371411734991,2.376339179135437,3.5844038178581568,4.023680266330564,4.32825127467214,0.0009149546858142656,0.3021227408952062,0.091278987708109,0.8471190822836667,4.141136206030679,4.50099706500593,4.332485506948399
0,Left Hand,-0.02856133370703355,0.5269487487751839,0.27849073361885635,1.396558598037812,11.388021511698852,6.7841022187165185,7.891372591616212,0.026534773837535646,1.1007385780966343,1.2123295115328094,2.456219251900343,37.38527152893101,5.727970708747114,5.237271596688821,0.03069991577219322,0.7776131383714843,0.6056246777963687,2.497083946833555,26.69685519049865,8.149413764445933,7.066176750864057,-0.00191492414177936,1.4480201366225862,2.096765982998962,2.7463811094853545,3.07209206877445,4.537243136934803,5.315449486162646,0.013343248127027545,0.30999911985139095,0.09627749657921647,0.8168358136502313,5.239207193971332,4.090110796370985,3.8118871735058546
0,Left Hand,0.004483368112440336,0.5324399261404882,0.2835123755381201,1.7380817772195878,13.313031886963609,7.196182503285895,5.815065573143797,0.001845906368508888,1.1757510484200733,1.382393935231223,2.5785971776299945,38.73550565711332,5.847342786385231,5.99300962382509,-0.002800588029500572,0.7619488359474685,0.5805738718950133,1.827448317700992,24.419256260297217,5.4057632546647305,7.804495025511102,0.01287494634812873,1.4489615833401814,2.099655434239153,2.448929643967901,2.835033345212653,4.129627465737867,5.422113946475082,0.005695303396163083,0.2931551195725036,0.08597236061234326,1.0181743539499915,2.2713979092880003,4.045035353528782,4.486757700410969
0,Left Hand,-0.006647941289988871,0.5518603799141281,0.30459407404236094,1.9743633426115288,13.687311082046888,7.904939324903069,7.670966271477973,0.013636223598206525,1.0651619819912268,1.1347559944734988,2.3575921649491915,35.87853074414678,7.039077967245062,5.50272240655614,0.005761632410146156,0.7255148703515483,0.5264050235092534,1.7879017058670408,22.58724603251936,6.739587828109736,5.524280763011325,0.024817281163118605,1.4313271606457898,2.0493133382466677,2.6539935215737636,5.1488275274761826,4.129646839385676,4.891893996573907,0.0010944006115927649,0.27377061510741646,0.07495154740899182,0.7655487328297261,3.1885892919411645,2.8908551663438797,3.898616586855753
0,Left Hand,-0.0260124178868578,0.5323834401662617,0.2841087732475842,1.6062831473189174,11.851054263188393,5.468805748101061,5.918673471781415,0.014798748334062254,1.1120153463151943,1.236797133392756,2.489841514709087,36.41078410871557,5.460314843501547,5.795038723044111,-0.006662390039482699,0.7446081508939885,0.5544856858188028,2.003443075701317,21.04405801270879,6.6428321699734525,7.634644701007066,0.01650207458265753,1.4187484269691109,2.0131194174928586,2.70851519540951,4.950950842621118,3.8296010146803465,4.688011084819485,-0.0010012348713282927,0.2912394976303036,0.08482144745121921,0.8335232087878144,4.932456979828861,4.5842740506165764,4.154830499249458
0,Left Hand,0.0011844569975893726,0.5344750200711054,0.2856649500183876,1.5041845212654579,11.87642905966356,7.705350565310894,5.54477556875418,-0.012117779644342564,1.1201070927027676,1.2547867397065553,2.553458215100373,38.471180542549455,5.385209302517,5.6351364781150775,-0.033924121014472675,0.7798152188412774,0.609262621523074,2.111455152011132,23.81277910129928,8.716815669255094,8.783795048439249,-0.01214186448127863,1.451428525083765,2.1067921882999157,2.57371404935866,4.463305744761196,4.068783510605964,4.673003336265545,-0.05631865984854083,0.2991267879951977,0.09264862674345961,0.8897867274432409,4.366493114638099,4.363810958220367,4.361676319610264
0,Left Hand,0.013706739015524095,0.5424362298891277,0.2944249381907702,1.700468078459204,11.40900615457704,6.4498261479418755,7.71179239466178,0.01859547322389506,1.1438458390181578,1.308729095063574,2.481251346027231,39.25388297301237,6.447234030798553,5.998820301875408,-0.02723247299204059,0.7726949280474505,0.5977990594155169,2.163459008213972,24.351915119408318,6.417114867376865,6.600149098239543,-0.019494311460595527,1.4879934020527519,2.214504392731845,2.724510143040251,4.750554679847883,4.708754579282012,5.293251350581494,-0.004402640456068851,0.3091629019701847,0.09560108319761146,0.9196577695127754,3.8443974305851083,4.487341248739447,4.541568090185109
0,Left Hand,0.04111328117375399,0.5062000385119001,0.2579287808783213,1.3686874577998662,9.196257140520446,5.428107105825113,7.207975932058735,0.013182997014649676,1.119414840332327,1.253263376166537,2.27956331278028,36.07128328997617,6.0079144875245625,5.709003808235881,0.0346194766015995,0.7545399006408093,0.570528969819211,2.283760074700618,27.392817177681493,5.857455887496709,7.8582388043327205,0.016170312993386962,1.4458889959339425,2.0908564675851684,2.6869124311310437,5.239467340837876,4.428378182625256,3.9331241377751502,-0.02266630361608817,0.2905148658633575,0.0849126486072213,0.9228588373337482,2.7688978730406397,4.427877496890095,3.565955007909307
0,Left Hand,0.01774033629533361,0.5236181630416114,0.27449070019894306,1.5037239435558307,11.400706287134659,5.590418416601734,8.29608209889021,-2.088758812681139e-05,1.125401448617056,1.2665284209856593,2.396509263972116,39.69431697902295,6.202017576600143,5.325713441586725,-0.029872545815524995,0.7112586932012129,0.5067812976477978,2.195060433885636,23.035354322347143,6.236206695441054,7.9495967811797374,0.029215296063323126,1.4212125513445761,2.0206986496234274,2.551208365139214,3.4661885856582404,4.11481379496437,4.6179087048026,-0.01732854530684503,0.30607889894172635,0.09398457085983095,0.7940727840216343,4.176346739067155,3.962519146085519,4.875917839873874
0,Left Hand,0.007318749199983787,0.5245054332283017,0.27515951357586066,1.6268294170969753,13.658744901024564,6.546375948876527,6.5419201957995945,0.004064315353608974,1.1395983887961372,1.2987010064060458,2.6008703582667674,36.31341483652222,5.48382660925757,6.695314825973756,-0.0014118901332778374,0.7262828114910723,0.527488715701125,2.1276162331129083,23.259482478386193,7.9209632975698,7.770756727850413,0.003801657934073022,1.4648445174545237,2.145783912919624,2.719781527253831,3.184067369234951,4.551737094906968,4.523141156686241,0.019464575570940022,0.27522070871558796,0.07612530820806736,0.8998168717125112,3.582460592975511,3.4752952779245985,3.8606354167618826
0,Left Hand,-0.026770359505354564,0.5558854281904699,0.30972526142254797,1.4233935453207993,11.822263987484844,6.552440079294197,7.969354008652156,0.02111889657707007,1.1682894146215619,1.3653461641094247,2.549223272290523,38.288400402408996,7.760248683205172,5.62220016283167,0.007393426192091756,0.7691629906918701,0.5916663690009198,2.3207027783985543,23.009176110514606,9.406688110155939,5.424860099656893,0.009228645590385257,1.480257618329237,2.1912477845211784,2.71293634162398,4.687762027860617,4.437206369510553,3.9602591400561122,-0.024111155209226694,0.31410899869041614,0.09924581086381928,1.0224823767981075,2.816312965863388,4.51920289276532,5.069319122465068
0,Left Hand,0.01157801624834413,0.5366936952950234,0.2881741730296743,1.4112327366883444,11.008575019582077,7.5707232125768815,7.039594554886091,0.0067593003486430886,1.137805083971352,1.294646097252259,2.5879524599035424,38.35699216983117,6.5954615114739985,5.941335112395953,-0.008314478615098413,0.7037840251458013,0.4953810846050668,2.0356357912518313,22.090038496474026,7.262378317326421,6.696830949565021,0.026036531261693453,1.4406830858049222,2.076245654684534,2.765352293169003,5.623370052807566,4.495687903954999,4.820960112517035,0.03072101303704865,0.2997778322319917,0.09081052933973469,0.9504719962687833,3.331822968587373,4.125195264149157,5.117296626317397
